Time (s),DIO 0
-10.670790650000001,0
-10.66995732,0
-10.669123990000001,0
-10.66829066,1
-10.66745733,1
-10.666624000000001,1
-10.66579067,1
-10.664957340000001,1
-10.66412401,1
-10.663290680000001,1
-10.66245735,1
-10.66162402,1
-10.660790690000001,1
-10.65995736,0
-10.659124030000001,0
-10.6582907,0
-10.657457369999999,0
-10.656624040000001,0
-10.65579071,0
-10.654957380000001,0
-10.65412405,0
-10.653290720000001,0
-10.65245739,0
-10.65162406,1
-10.650790730000001,1
-10.6499574,1
-10.649124070000001,1
-10.64829074,1
-10.647457409999999,1
-10.64662408,1
-10.64579075,1
-10.644957420000001,1
-10.64412409,1
-10.643290760000001,0
-10.64245743,0
-10.6416241,0
-10.640790770000001,0
-10.63995744,0
-10.639124110000001,0
-10.63829078,0
-10.637457449999999,0
-10.63662412,0
-10.63579079,0
-10.634957460000001,1
-10.63412413,1
-10.633290800000001,1
-10.63245747,1
-10.63162414,1
-10.630790810000001,1
-10.62995748,1
-10.629124150000001,1
-10.62829082,1
-10.627457489999999,1
-10.62662416,0
-10.62579083,0
-10.624957500000001,0
-10.62412417,0
-10.623290840000001,0
-10.62245751,0
-10.62162418,0
-10.620790850000001,0
-10.61995752,0
-10.619124190000001,0
-10.61829086,1
-10.617457530000001,1
-10.6166242,1
-10.61579087,1
-10.614957540000001,1
-10.61412421,1
-10.613290880000001,1
-10.61245755,1
-10.611624219999999,1
-10.610790890000001,1
-10.60995756,0
-10.609124230000001,0
-10.6082909,0
-10.607457570000001,0
-10.60662424,0
-10.60579091,0
-10.604957580000001,0
-10.60412425,0
-10.603290920000001,0
-10.60245759,0
-10.601624259999999,1
-10.600790930000001,1
-10.5999576,1
-10.599124270000001,1
-10.59829094,1
-10.597457610000001,1
-10.59662428,1
-10.59579095,1
-10.594957620000001,1
-10.59412429,1
-10.593290960000001,0
-10.59245763,0
-10.591624299999999,0
-10.59079097,0
-10.58995764,0
-10.589124310000001,0
-10.58829098,0
-10.587457650000001,0
-10.58662432,0
-10.58579099,0
-10.584957660000001,1
-10.58412433,1
-10.583291000000001,1
-10.58245767,1
-10.581624339999999,1
-10.58079101,1
-10.57995768,1
-10.579124350000001,1
-10.57829102,1
-10.577457690000001,1
-10.57662436,0
-10.57579103,0
-10.574957700000001,0
-10.57412437,0
-10.573291040000001,0
-10.57245771,0
-10.571624379999999,0
-10.57079105,0
-10.56995772,0
-10.569124390000001,0
-10.56829106,1
-10.567457730000001,1
-10.5666244,1
-10.56579107,1
-10.564957740000001,1
-10.56412441,1
-10.563291080000001,1
-10.56245775,1
-10.561624420000001,1
-10.56079109,1
-10.55995776,0
-10.559124430000001,0
-10.5582911,0
-10.557457770000001,0
-10.55662444,0
-10.555791109999999,0
-10.554957780000001,0
-10.55412445,0
-10.553291120000001,0
-10.55245779,0
-10.551624460000001,1
-10.55079113,1
-10.5499578,1
-10.549124470000001,1
-10.54829114,1
-10.547457810000001,1
-10.54662448,1
-10.545791149999999,1
-10.54495782,1
-10.54412449,1
-10.543291160000001,0
-10.54245783,0
-10.541624500000001,0
-10.54079117,0
-10.53995784,0
-10.539124510000001,0
-10.53829118,0
-10.537457850000001,0
-10.53662452,0
-10.535791189999999,0
-10.53495786,1
-10.53412453,1
-10.533291200000001,1
-10.53245787,1
-10.531624540000001,1
-10.53079121,1
-10.52995788,1
-10.529124550000001,1
-10.52829122,1
-10.527457890000001,1
-10.52662456,0
-10.525791229999999,0
-10.5249579,0
-10.52412457,0
-10.523291240000001,0
-10.52245791,0
-10.521624580000001,0
-10.52079125,0
-10.51995792,0
-10.519124590000001,0
-10.51829126,1
-10.517457930000001,1
-10.5166246,1
-10.515791270000001,1
-10.51495794,1
-10.51412461,1
-10.513291280000001,1
-10.51245795,1
-10.511624620000001,1
-10.51079129,1
-10.509957959999999,0
-10.509124630000001,0
-10.5082913,0
-10.507457970000001,0
-10.50662464,0
-10.505791310000001,0
-10.50495798,0
-10.50412465,0
-10.503291320000001,0
-10.50245799,0
-10.501624660000001,1
-10.50079133,1
-10.499957999999999,1
-10.49912467,1
-10.49829134,1
-10.497458010000001,1
-10.49662468,1
-10.495791350000001,1
-10.49495802,1
-10.49412469,1
-10.493291360000001,0
-10.49245803,0
-10.491624700000001,0
-10.49079137,0
-10.489958039999999,0
-10.48912471,0
-10.48829138,0
-10.487458050000001,0
-10.48662472,0
-10.485791390000001,0
-10.48495806,1
-10.48412473,1
-10.483291400000001,1
-10.48245807,1
-10.481624740000001,1
-10.48079141,1
-10.479958079999999,1
-10.47912475,1
-10.47829142,1
-10.477458090000001,1
-10.47662476,0
-10.475791430000001,0
-10.4749581,0
-10.47412477,0
-10.473291440000001,0
-10.47245811,0
-10.471624780000001,0
-10.47079145,0
-10.469958120000001,0
-10.46912479,0
-10.46829146,1
-10.467458130000001,1
-10.4666248,1
-10.465791470000001,1
-10.46495814,1
-10.464124809999999,1
-10.463291480000001,1
-10.46245815,1
-10.461624820000001,1
-10.46079149,1
-10.459958160000001,0
-10.45912483,0
-10.4582915,0
-10.457458170000001,0
-10.45662484,0
-10.455791510000001,0
-10.45495818,0
-10.454124849999999,0
-10.453291520000001,0
-10.45245819,0
-10.451624860000001,1
-10.45079153,1
-10.449958200000001,1
-10.44912487,1
-10.44829154,1
-10.447458210000001,1
-10.44662488,1
-10.445791550000001,1
-10.44495822,1
-10.444124889999999,1
-10.44329156,0
-10.44245823,0
-10.441624900000001,0
-10.44079157,0
-10.439958240000001,0
-10.43912491,0
-10.43829158,0
-10.437458250000001,0
-10.43662492,0
-10.435791590000001,0
-10.43495826,1
-10.434124929999999,1
-10.4332916,1
-10.43245827,1
-10.431624940000001,1
-10.43079161,1
-10.429958280000001,1
-10.42912495,1
-10.42829162,1
-10.427458290000001,1
-10.42662496,0
-10.425791630000001,0
-10.4249583,0
-10.424124969999999,0
-10.42329164,0
-10.42245831,0
-10.421624980000001,0
-10.42079165,0
-10.419958320000001,0
-10.41912499,0
-10.41829166,1
-10.417458330000001,1
-10.416625,1
-10.415791670000001,1
-10.41495834,1
-10.414125010000001,1
-10.41329168,1
-10.41245835,1
-10.411625020000001,1
-10.41079169,1
-10.409958360000001,0
-10.40912503,0
-10.408291699999999,0
-10.407458370000001,0
-10.40662504,0
-10.405791710000001,0
-10.40495838,0
-10.404125050000001,0
-10.40329172,0
-10.40245839,0
-10.401625060000001,1
-10.40079173,1
-10.399958400000001,1
-10.39912507,1
-10.398291739999999,1
-10.39745841,1
-10.39662508,1
-10.395791750000001,1
-10.39495842,1
-10.394125090000001,1
-10.39329176,0
-10.39245843,0
-10.391625100000001,0
-10.39079177,0
-10.389958440000001,0
-10.38912511,0
-10.388291779999999,0
-10.38745845,0
-10.38662512,0
-10.385791790000001,0
-10.38495846,1
-10.384125130000001,1
-10.3832918,1
-10.38245847,1
-10.381625140000001,1
-10.38079181,1
-10.379958480000001,1
-10.37912515,1
-10.378291819999999,1
-10.37745849,1
-10.37662516,0
-10.375791830000001,0
-10.3749585,0
-10.374125170000001,0
-10.37329184,0
-10.37245851,0
-10.371625180000001,0
-10.37079185,0
-10.369958520000001,0
-10.36912519,0
-10.368291860000001,1
-10.36745853,1
-10.3666252,1
-10.365791870000001,1
-10.36495854,1
-10.364125210000001,1
-10.36329188,1
-10.362458549999999,1
-10.361625220000001,1
-10.36079189,1
-10.359958560000001,0
-10.35912523,0
-10.358291900000001,0
